year,county,prod_mibu
2002,JEFFERSON,0.2
2002,JENKINS,0.026
2002,OTHER (COMBINED) COUNTIES,0.032
2002,SCREVEN,0.151
2002,OTHER (COMBINED) COUNTIES,0.011
2002,OTHER (COMBINED) COUNTIES,0.07
2002,BARTOW,0.044
2002,CHATTOOGA,0.01
2002,GORDON,0.14
2002,OTHER (COMBINED) COUNTIES,0.045
2002,WALKER,0.036
2002,BERRIEN,0.0285
2002,BROOKS,0.024
2002,COFFEE,0.0185
2002,DOOLY,0.046
2002,OTHER (COMBINED) COUNTIES,0.184
2002,TELFAIR,0.032
2002,TIFT,0.007
2002,APPLING,0.07
2002,BACON,0.0145
2002,EVANS,0.0255
2002,OTHER (COMBINED) COUNTIES,0.0365
2002,PIERCE,0.05
2002,TATTNALL,0.2185
2002,TOOMBS,0.0815
2002,WARE,0.0155
2002,WAYNE,0.018
2002,EARLY,0.032
2002,GRADY,0.0355
2002,OTHER (COMBINED) COUNTIES,0.0725
2002,RANDOLPH,0.05
2002,SUMTER,0.0265
2002,TERRELL,0.0745
2002,THOMAS,0.023
2002,MACON,0.034
2002,OTHER (COMBINED) COUNTIES,0.039
2002,TAYLOR,0.027
2001,BLECKLEY,0.048
2001,HOUSTON,0.135
2001,JOHNSON,0.082
2001,LAURENS,0.129
2001,MONTGOMERY,0.018
2001,OTHER (COMBINED) COUNTIES,0.142
2001,WASHINGTON,0.085
2001,WHEELER,0.011
2001,BULLOCH,0.261
2001,BURKE,0.136
2001,CANDLER,0.055
2001,EFFINGHAM,0.098
2001,EMANUEL,0.05
2001,JEFFERSON,0.171
2001,JENKINS,0.06
2001,OTHER (COMBINED) COUNTIES,0.008
2001,RICHMOND,0.012
2001,SCREVEN,0.28
2001,OTHER (COMBINED) COUNTIES,0.025
2001,HART,0.049
2001,OTHER (COMBINED) COUNTIES,0.033
2001,BARTOW,0.08
2001,CHATTOOGA,0.029
2001,GORDON,0.18
2001,MURRAY,0.041
2001,OTHER (COMBINED) COUNTIES,0.038
2001,WALKER,0.05
2001,ATKINSON,0.033
2001,BERRIEN,0.06
2001,BROOKS,0.035
2001,COFFEE,0.036
2001,DOOLY,0.107
2001,LOWNDES,0.06
2001,OTHER (COMBINED) COUNTIES,0.173
2001,TELFAIR,0.035
2001,TIFT,0.015
2001,APPLING,0.078
2001,BACON,0.015
2001,EVANS,0.038
2001,OTHER (COMBINED) COUNTIES,0.035
2001,PIERCE,0.045
2001,TATTNALL,0.297
2001,TOOMBS,0.108
2001,WARE,0.022
2001,WAYNE,0.032
2001,EARLY,0.027
2001,GRADY,0.05
2001,OTHER (COMBINED) COUNTIES,0.092
2001,RANDOLPH,0.053
2001,SUMTER,0.052
2001,TERRELL,0.03
2001,THOMAS,0.026
2001,MACON,0.072
2001,OTHER (COMBINED) COUNTIES,0.083
2001,TAYLOR,0.015
2000,BLECKLEY,0.033
2000,DODGE,0.0155
2000,HOUSTON,0.104
2000,JOHNSON,0.071
2000,JONES,0.018
2000,LAURENS,0.162
2000,MONTGOMERY,0.016
2000,OTHER (COMBINED) COUNTIES,0.015
2000,PEACH,0.016
2000,PULASKI,0.0325
2000,TWIGGS,0.01
2000,WASHINGTON,0.07
2000,WHEELER,0.012
2000,BULLOCH,0.351
2000,BURKE,0.159
2000,CANDLER,0.043
2000,EFFINGHAM,0.045
2000,EMANUEL,0.016
2000,JEFFERSON,0.132
2000,JENKINS,0.051
2000,OTHER (COMBINED) COUNTIES,0.004
2000,RICHMOND,0.015
2000,SCREVEN,0.15
2000,JACKSON,0.027
2000,OTHER (COMBINED) COUNTIES,0.009
2000,ELBERT,0.008
2000,FRANKLIN,0.013
2000,HART,0.055
2000,MADISON,0.007
2000,OTHER (COMBINED) COUNTIES,0.001
2000,BARTOW,0.063
2000,CHATTOOGA,0.017
2000,GORDON,0.1665
2000,MURRAY,0.035
2000,OTHER (COMBINED) COUNTIES,0.0265
2000,POLK,0.024
2000,WALKER,0.033
2000,ATKINSON,0.022
2000,BERRIEN,0.066
2000,BROOKS,0.017
2000,COFFEE,0.035
2000,COLQUITT,0.0135
2000,CRISP,0.017
2000,DOOLY,0.051
2000,IRWIN,0.014
2000,LOWNDES,0.035
2000,OTHER (COMBINED) COUNTIES,0.022
2000,TELFAIR,0.0135
2000,TIFT,0.015
2000,WORTH,0.019
2000,APPLING,0.068
2000,BACON,0.02
2000,BRYAN,0.012
2000,EVANS,0.0275
2000,LONG,0.006
2000,OTHER (COMBINED) COUNTIES,0.01
2000,PIERCE,0.036
2000,TATTNALL,0.385
2000,TOOMBS,0.05
2000,WARE,0.023
2000,WAYNE,0.0225
2000,EARLY,0.03
2000,GRADY,0.035
2000,LEE,0.012
2000,MITCHELL,0.0135
2000,OTHER (COMBINED) COUNTIES,0.0181
2000,RANDOLPH,0.056
2000,SEMINOLE,0.0174
2000,SUMTER,0.029
2000,TERRELL,0.015
2000,THOMAS,0.017
2000,HARALSON,0.0114
2000,MACON,0.0299
2000,MARION,0.0135
2000,OTHER (COMBINED) COUNTIES,0.0071
2000,SCHLEY,0.0126
2000,TAYLOR,0.0165
1999,BLECKLEY,0.037
1999,DODGE,0.028
1999,HOUSTON,0.147
1999,JOHNSON,0.042
1999,LAURENS,0.135
1999,MONTGOMERY,0.035
1999,OTHER (COMBINED) COUNTIES,0.044
1999,PEACH,0.026
1999,PULASKI,0.036
1999,TREUTLEN,0.009
1999,TWIGGS,0.009
1999,WASHINGTON,0.063
1999,WHEELER,0.036
1999,BULLOCH,0.225
1999,BURKE,0.104
1999,CANDLER,0.022
1999,EFFINGHAM,0.084
1999,EMANUEL,0.023
1999,JEFFERSON,0.15
1999,JENKINS,0.05
1999,OTHER (COMBINED) COUNTIES,0.006
1999,RICHMOND,0.009
1999,SCREVEN,0.16
1999,OTHER (COMBINED) COUNTIES,0.03
1999,FRANKLIN,0.022
1999,HART,0.046
1999,MADISON,0.012
1999,OTHER (COMBINED) COUNTIES,0.019
1999,BARTOW,0.065
1999,GORDON,0.145
1999,OTHER (COMBINED) COUNTIES,0.099
1999,WALKER,0.024
1999,ATKINSON,0.03
1999,BERRIEN,0.063
1999,BROOKS,0.022
1999,COFFEE,0.046
1999,COLQUITT,0.024
1999,COOK,0.007
1999,CRISP,0.035
1999,DOOLY,0.09
1999,IRWIN,0.02
1999,JEFF DAVIS,0.018
1999,LOWNDES,0.05
1999,OTHER (COMBINED) COUNTIES,0.026
1999,TELFAIR,0.021
1999,TIFT,0.016
1999,WORTH,0.032
1999,APPLING,0.045
1999,BACON,0.018
1999,EVANS,0.033
1999,OTHER (COMBINED) COUNTIES,0.037
1999,PIERCE,0.016
1999,TATTNALL,0.35
1999,TOOMBS,0.06
1999,WARE,0.032
1999,WAYNE,0.009
1999,EARLY,0.058
1999,GRADY,0.055
1999,LEE,0.01
1999,MILLER,0.018
1999,MITCHELL,0.024
1999,OTHER (COMBINED) COUNTIES,0.034
1999,RANDOLPH,0.043
1999,SEMINOLE,0.028
1999,SUMTER,0.055
1999,TERRELL,0.027
1999,THOMAS,0.016
1999,HENRY,0.006
1999,MACON,0.12
1999,MARION,0.021
1999,OTHER (COMBINED) COUNTIES,0.033
1999,TAYLOR,0.02
1998,BIBB,0.015
1998,BLECKLEY,0.057
1998,CRAWFORD,0.014
1998,DODGE,0.043
1998,HOUSTON,0.063
1998,JOHNSON,0.072
1998,LAURENS,0.12
1998,MONTGOMERY,0.038
1998,OTHER (COMBINED) COUNTIES,0.0196
1998,PEACH,0.05
1998,PULASKI,0.043
1998,TREUTLEN,0.011
1998,TWIGGS,0.012
1998,WASHINGTON,0.102
1998,WHEELER,0.045
1998,WILKINSON,0.0054
1998,BULLOCH,0.29
1998,BURKE,0.105
1998,CANDLER,0.051
1998,EFFINGHAM,0.085
1998,EMANUEL,0.028
1998,GLASCOCK,0.0085
1998,JEFFERSON,0.119
1998,JENKINS,0.03
1998,OTHER (COMBINED) COUNTIES,0.0045
1998,RICHMOND,0.011
1998,SCREVEN,0.183
1998,JACKSON,0.0065
1998,OCONEE,0.0055
1998,OTHER (COMBINED) COUNTIES,0.012
1998,WALTON,0.006
1998,ELBERT,0.015
1998,FRANKLIN,0.07
1998,HART,0.045
1998,MADISON,0.024
1998,OTHER (COMBINED) COUNTIES,0.009
1998,BARTOW,0.092
1998,CHATTOOGA,0.013
1998,FLOYD,0.033
1998,GORDON,0.24
1998,MURRAY,0.045
1998,OTHER (COMBINED) COUNTIES,0.008
1998,POLK,0.032
1998,WALKER,0.03
1998,WHITFIELD,0.009
1998,ATKINSON,0.022
1998,BERRIEN,0.055
1998,BROOKS,0.048
1998,COFFEE,0.06
1998,COLQUITT,0.024
1998,COOK,0.027
1998,CRISP,0.042
1998,DOOLY,0.069
1998,IRWIN,0.026
1998,JEFF DAVIS,0.039
1998,LOWNDES,0.03
1998,OTHER (COMBINED) COUNTIES,0.019
1998,TELFAIR,0.042
1998,TIFT,0.024
1998,WILCOX,0.008
1998,WORTH,0.037
1998,APPLING,0.048
1998,BACON,0.057
1998,BRYAN,0.012
1998,EVANS,0.033
1998,LONG,0.013
1998,OTHER (COMBINED) COUNTIES,0.012
1998,PIERCE,0.037
1998,TATTNALL,0.33
1998,TOOMBS,0.061
1998,WARE,0.028
1998,WAYNE,0.015
1998,BAKER,0.021
1998,CALHOUN,0.033
1998,CLAY,0.018
1998,DECATUR,0.033
1998,DOUGHERTY,0.004
1998,EARLY,0.045
1998,GRADY,0.043
1998,LEE,0.05
1998,MILLER,0.036
1998,MITCHELL,0.067
1998,RANDOLPH,0.08
1998,SEMINOLE,0.035
1998,STEWART,0.005
1998,SUMTER,0.19
1998,TERRELL,0.093
1998,THOMAS,0.041
1998,WEBSTER,0.012
1998,HARALSON,0.011
1998,HENRY,0.014
1998,LAMAR,0.01
1998,MACON,0.121
1998,MARION,0.022
1998,OTHER (COMBINED) COUNTIES,0.018
1998,SCHLEY,0.028
1998,SPALDING,0.026
1998,TAYLOR,0.026
1997,BIBB,0.015
1997,BLECKLEY,0.043
1997,CRAWFORD,0.025
1997,DODGE,0.042
1997,HOUSTON,0.145
1997,JOHNSON,0.09
1997,LAURENS,0.16
1997,MONTGOMERY,0.037
1997,NEWTON,0.006
1997,OTHER (COMBINED) COUNTIES,0.012
1997,PEACH,0.051
1997,PULASKI,0.051
1997,TREUTLEN,0.027
1997,TWIGGS,0.009
1997,WASHINGTON,0.142
1997,WHEELER,0.047
1997,WILKINSON,0.01
1997,BULLOCH,0.478
1997,BURKE,0.3
1997,CANDLER,0.088
1997,EFFINGHAM,0.14
1997,EMANUEL,0.078
1997,GLASCOCK,0.009
1997,JEFFERSON,0.31
1997,JENKINS,0.092
1997,MCDUFFIE,0.01
1997,OTHER (COMBINED) COUNTIES,0.004
1997,RICHMOND,0.02
1997,SCREVEN,0.48
1997,JACKSON,0.012
1997,OCONEE,0.02
1997,OTHER (COMBINED) COUNTIES,0.025
1997,WALTON,0.014
1997,ELBERT,0.015
1997,FRANKLIN,0.077
1997,HART,0.062
1997,MADISON,0.021
1997,OTHER (COMBINED) COUNTIES,0.017
1997,BARTOW,0.112
1997,CHATTOOGA,0.018
1997,FLOYD,0.025
1997,GORDON,0.332
1997,MURRAY,0.03
1997,OTHER (COMBINED) COUNTIES,0.006
1997,POLK,0.037
1997,WALKER,0.038
1997,WHITFIELD,0.013
1997,ATKINSON,0.057
1997,BEN HILL,0.018
1997,BERRIEN,0.113
1997,BROOKS,0.152
1997,COFFEE,0.165
1997,COLQUITT,0.042
1997,COOK,0.027
1997,CRISP,0.038
1997,DOOLY,0.104
1997,IRWIN,0.036
1997,JEFF DAVIS,0.042
1997,LANIER,0.015
1997,LOWNDES,0.075
1997,OTHER (COMBINED) COUNTIES,0.016
1997,TELFAIR,0.061
1997,TIFT,0.026
1997,TURNER,0.019
1997,WILCOX,0.018
1997,WORTH,0.08
1997,APPLING,0.092
1997,BACON,0.06
1997,BRYAN,0.017
1997,EVANS,0.047
1997,LONG,0.018
1997,OTHER (COMBINED) COUNTIES,0.019
1997,PIERCE,0.06
1997,TATTNALL,0.435
1997,TOOMBS,0.125
1997,WARE,0.041
1997,WAYNE,0.068
1997,BAKER,0.06
1997,CALHOUN,0.11
1997,CLAY,0.024
1997,DECATUR,0.193
1997,DOUGHERTY,0.036
1997,EARLY,0.15
1997,GRADY,0.12
1997,LEE,0.077
1997,MILLER,0.113
1997,MITCHELL,0.122
1997,RANDOLPH,0.187
1997,SEMINOLE,0.103
1997,STEWART,0.01
1997,SUMTER,0.175
1997,TERRELL,0.2
1997,THOMAS,0.072
1997,WEBSTER,0.02
1997,HARALSON,0.01
1997,HENRY,0.017
1997,LAMAR,0.012
1997,MACON,0.17
1997,MARION,0.028
1997,OTHER (COMBINED) COUNTIES,0.013
1997,PIKE,0.003
1997,SCHLEY,0.02
1997,SPALDING,0.017
1997,TAYLOR,0.037
1996,BIBB,0.011
1996,BLECKLEY,0.111
1996,CRAWFORD,0.021
1996,DODGE,0.063
1996,HOUSTON,0.143
1996,JOHNSON,0.152
1996,LAURENS,0.443
1996,MONTGOMERY,0.068
1996,MORGAN,0.016
1996,NEWTON,0.016
1996,OTHER (COMBINED) COUNTIES,0.013
1996,PEACH,0.061
1996,PULASKI,0.094
1996,TREUTLEN,0.067
1996,TWIGGS,0.033
1996,WASHINGTON,0.326
1996,WHEELER,0.088
1996,WILKINSON,0.016
1996,BULLOCH,0.508
1996,BURKE,0.682
1996,CANDLER,0.095
1996,EFFINGHAM,0.124
1996,EMANUEL,0.135
1996,GLASCOCK,0.013
1996,JEFFERSON,0.637
1996,JENKINS,0.128
1996,OTHER (COMBINED) COUNTIES,0.009
1996,RICHMOND,0.03
1996,SCREVEN,0.574
1996,WARREN,0.03
1996,JACKSON,0.012
1996,OCONEE,0.009
1996,OTHER (COMBINED) COUNTIES,0.028
1996,WALTON,0.023
1996,BANKS,0.02
1996,ELBERT,0.041
1996,FRANKLIN,0.029
1996,HART,0.074
1996,MADISON,0.02
1996,OTHER (COMBINED) COUNTIES,0.008
1996,BARTOW,0.18
1996,CHATTOOGA,0.027
1996,FLOYD,0.031
1996,GORDON,0.263
1996,MURRAY,0.046
1996,OTHER (COMBINED) COUNTIES,0.008
1996,POLK,0.05
1996,WALKER,0.03
1996,WHITFIELD,0.02
1996,ATKINSON,0.018
1996,BEN HILL,0.026
1996,BERRIEN,0.074
1996,BROOKS,0.066
1996,COFFEE,0.111
1996,COLQUITT,0.032
1996,COOK,0.014
1996,CRISP,0.085
1996,DOOLY,0.197
1996,IRWIN,0.042
1996,JEFF DAVIS,0.027
1996,LANIER,0.018
1996,LOWNDES,0.057
1996,OTHER (COMBINED) COUNTIES,0.004
1996,TELFAIR,0.054
1996,TIFT,0.015
1996,TURNER,0.01
1996,WILCOX,0.031
1996,WORTH,0.051
1996,APPLING,0.122
1996,BACON,0.052
1996,BRYAN,0.024
1996,EVANS,0.081
1996,LONG,0.027
1996,OTHER (COMBINED) COUNTIES,0.007
1996,PIERCE,0.066
1996,TATTNALL,0.601
1996,TOOMBS,0.242
1996,WARE,0.026
1996,WAYNE,0.063
1996,BAKER,0.033
1996,CALHOUN,0.069
1996,DECATUR,0.056
1996,DOUGHERTY,0.022
1996,EARLY,0.113
1996,GRADY,0.072
1996,LEE,0.068
1996,MILLER,0.131
1996,MITCHELL,0.061
1996,OTHER (COMBINED) COUNTIES,0.011
1996,RANDOLPH,0.179
1996,SEMINOLE,0.154
1996,STEWART,0.032
1996,SUMTER,0.283
1996,TERRELL,0.198
1996,THOMAS,0.064
1996,WEBSTER,0.019
1996,HARALSON,0.015
1996,HENRY,0.054
1996,LAMAR,0.046
1996,MACON,0.357
1996,MARION,0.07
1996,OTHER (COMBINED) COUNTIES,0.031
1996,PIKE,0.012
1996,SCHLEY,0.032
1996,TAYLOR,0.089
1995,BIBB,0.014
1995,BLECKLEY,0.053
1995,CRAWFORD,0.033
1995,DODGE,0.042
1995,HOUSTON,0.196
1995,JOHNSON,0.162
1995,LAURENS,0.334
1995,MONTGOMERY,0.101
1995,NEWTON,0.01
1995,OTHER (COMBINED) COUNTIES,0.031
1995,PEACH,0.074
1995,PULASKI,0.097
1995,TREUTLEN,0.056
1995,TWIGGS,0.033
1995,WASHINGTON,0.262
1995,WHEELER,0.058
1995,BULLOCH,0.581
1995,BURKE,0.394
1995,CANDLER,0.137
1995,EFFINGHAM,0.127
1995,EMANUEL,0.155
1995,GLASCOCK,0.02
1995,JEFFERSON,0.516
1995,JENKINS,0.141
1995,OTHER (COMBINED) COUNTIES,0.015
1995,RICHMOND,0.025
1995,SCREVEN,0.464
1995,JACKSON,0.016
1995,OCONEE,0.021
1995,OTHER (COMBINED) COUNTIES,0.026
1995,WALTON,0.027
1995,BANKS,0.013
1995,ELBERT,0.031
1995,FRANKLIN,0.02
1995,HART,0.131
1995,MADISON,0.025
1995,OTHER (COMBINED) COUNTIES,0.008
1995,BARTOW,0.127
1995,CHATTOOGA,0.03
1995,FLOYD,0.062
1995,GORDON,0.272
1995,MURRAY,0.071
1995,OTHER (COMBINED) COUNTIES,0.021
1995,POLK,0.052
1995,WALKER,0.035
1995,ATKINSON,0.02
1995,BEN HILL,0.012
1995,BERRIEN,0.043
1995,BROOKS,0.03
1995,COFFEE,0.053
1995,COLQUITT,0.054
1995,COOK,0.018
1995,CRISP,0.055
1995,DOOLY,0.183
1995,IRWIN,0.043
1995,JEFF DAVIS,0.036
1995,LOWNDES,0.081
1995,OTHER (COMBINED) COUNTIES,0.022
1995,TELFAIR,0.045
1995,TIFT,0.021
1995,WILCOX,0.014
1995,WORTH,0.06
1995,APPLING,0.102
1995,BACON,0.058
1995,BRYAN,0.025
1995,EVANS,0.091
1995,LONG,0.023
1995,OTHER (COMBINED) COUNTIES,0.01
1995,PIERCE,0.076
1995,TATTNALL,0.659
1995,TOOMBS,0.117
1995,WARE,0.06
1995,WAYNE,0.045
1995,BAKER,0.025
1995,CALHOUN,0.033
1995,DECATUR,0.048
1995,DOUGHERTY,0.029
1995,EARLY,0.048
1995,GRADY,0.053
1995,LEE,0.063
1995,MILLER,0.027
1995,MITCHELL,0.033
1995,OTHER (COMBINED) COUNTIES,0.007
1995,RANDOLPH,0.074
1995,SEMINOLE,0.024
1995,SUMTER,0.177
1995,TERRELL,0.075
1995,THOMAS,0.075
1995,COWETA,0.01
1995,HARALSON,0.014
1995,HENRY,0.075
1995,LAMAR,0.019
1995,MACON,0.163
1995,MARION,0.025
1995,OTHER (COMBINED) COUNTIES,0.016
1995,PIKE,0.007
1995,SCHLEY,0.02
1995,SPALDING,0.01
1995,TAYLOR,0.045
1994,BIBB,0.033
1994,BLECKLEY,0.139
1994,CRAWFORD,0.105
1994,DODGE,0.074
1994,HOUSTON,0.354
1994,JOHNSON,0.214
1994,LAURENS,0.474
1994,MONTGOMERY,0.137
1994,NEWTON,0.014
1994,OTHER (COMBINED) COUNTIES,0.047
1994,PEACH,0.13
1994,PULASKI,0.135
1994,TREUTLEN,0.089
1994,TWIGGS,0.07
1994,WASHINGTON,0.344
1994,WHEELER,0.12
1994,BULLOCH,0.965
1994,BURKE,0.598
1994,CANDLER,0.299
1994,EFFINGHAM,0.134
1994,EMANUEL,0.395
1994,GLASCOCK,0.042
1994,JEFFERSON,0.713
1994,JENKINS,0.211
1994,OTHER (COMBINED) COUNTIES,0.008
1994,RICHMOND,0.04
1994,SCREVEN,0.595
1994,WARREN,0.014
1994,JACKSON,0.02
1994,OCONEE,0.02
1994,OTHER (COMBINED) COUNTIES,0.04
1994,WALTON,0.051
1994,ELBERT,0.036
1994,FRANKLIN,0.025
1994,HART,0.197
1994,MADISON,0.036
1994,OTHER (COMBINED) COUNTIES,0.026
1994,BARTOW,0.183
1994,CHATTOOGA,0.041
1994,FLOYD,0.088
1994,GORDON,0.266
1994,MURRAY,0.122
1994,OTHER (COMBINED) COUNTIES,0.015
1994,POLK,0.07
1994,WALKER,0.042
1994,ATKINSON,0.08
1994,BEN HILL,0.03
1994,BERRIEN,0.161
1994,BROOKS,0.092
1994,COFFEE,0.3
1994,COLQUITT,0.126
1994,COOK,0.073
1994,CRISP,0.234
1994,DOOLY,0.412
1994,IRWIN,0.13
1994,JEFF DAVIS,0.172
1994,LANIER,0.066
1994,LOWNDES,0.124
1994,OTHER (COMBINED) COUNTIES,0.006
1994,TELFAIR,0.094
1994,TIFT,0.059
1994,TURNER,0.027
1994,WILCOX,0.06
1994,WORTH,0.25
1994,APPLING,0.406
1994,BACON,0.252
1994,BRYAN,0.06
1994,EVANS,0.201
1994,LONG,0.04
1994,OTHER (COMBINED) COUNTIES,0.018
1994,PIERCE,0.231
1994,TATTNALL,0.822
1994,TOOMBS,0.312
1994,WARE,0.148
1994,WAYNE,0.166
1994,BAKER,0.041
1994,CALHOUN,0.037
1994,DECATUR,0.11
1994,DOUGHERTY,0.054
1994,EARLY,0.124
1994,GRADY,0.146
1994,LEE,0.132
1994,MILLER,0.057
1994,MITCHELL,0.158
1994,OTHER (COMBINED) COUNTIES,0.019
1994,RANDOLPH,0.116
1994,SEMINOLE,0.081
1994,SUMTER,0.327
1994,TERRELL,0.159
1994,THOMAS,0.224
1994,HARALSON,0.018
1994,HENRY,0.09
1994,LAMAR,0.038
1994,MACON,0.375
1994,MARION,0.046
1994,OTHER (COMBINED) COUNTIES,0.056
1994,PIKE,0.021
1994,SCHLEY,0.034
1994,SPALDING,0.033
1994,TAYLOR,0.081
1993,BIBB,0.004
1993,BLECKLEY,0.07
1993,CRAWFORD,0.01
1993,DODGE,0.044
1993,HOUSTON,0.073
1993,JOHNSON,0.062
1993,LAURENS,0.099
1993,MONTGOMERY,0.035
1993,NEWTON,0.0025
1993,OTHER (COMBINED) COUNTIES,0.0085
1993,PEACH,0.034
1993,PULASKI,0.015
1993,TREUTLEN,0.027
1993,TWIGGS,0.015
1993,WASHINGTON,0.049
1993,WHEELER,0.054
1993,BULLOCH,0.525
1993,BURKE,0.23
1993,CANDLER,0.057
1993,EFFINGHAM,0.078
1993,EMANUEL,0.184
1993,GLASCOCK,0.01
1993,JEFFERSON,0.263
1993,JENKINS,0.068
1993,OTHER (COMBINED) COUNTIES,0.002
1993,RICHMOND,0.03
1993,SCREVEN,0.31
1993,WARREN,0.003
1993,CLARKE,0.009
1993,JACKSON,0.01
1993,OCONEE,0.01
1993,OTHER (COMBINED) COUNTIES,0.024
1993,WALTON,0.034
1993,BANKS,0.004
1993,ELBERT,0.015
1993,FRANKLIN,0.0065
1993,HART,0.046
1993,MADISON,0.012
1993,OTHER (COMBINED) COUNTIES,0.0015
1993,BARTOW,0.112
1993,CHATTOOGA,0.035
1993,FLOYD,0.06
1993,GORDON,0.205
1993,MURRAY,0.085
1993,OTHER (COMBINED) COUNTIES,0.017
1993,POLK,0.03
1993,WALKER,0.018
1993,ATKINSON,0.081
1993,BEN HILL,0.018
1993,BERRIEN,0.157
1993,BROOKS,0.091
1993,COFFEE,0.289
1993,COLQUITT,0.086
1993,COOK,0.038
1993,CRISP,0.146
1993,DOOLY,0.12
1993,IRWIN,0.113
1993,JEFF DAVIS,0.178
1993,LANIER,0.058
1993,LOWNDES,0.113
1993,OTHER (COMBINED) COUNTIES,0.001
1993,TELFAIR,0.054
1993,TIFT,0.029
1993,TURNER,0.022
1993,WILCOX,0.03
1993,WORTH,0.171
1993,APPLING,0.27
1993,BACON,0.179
1993,BRYAN,0.027
1993,EVANS,0.105
1993,LONG,0.03
1993,OTHER (COMBINED) COUNTIES,0.011
1993,PIERCE,0.2
1993,TATTNALL,0.4
1993,TOOMBS,0.132
1993,WARE,0.101
1993,WAYNE,0.13
1993,BAKER,0.02
1993,CALHOUN,0.025
1993,DECATUR,0.124
1993,DOUGHERTY,0.03
1993,EARLY,0.07
1993,GRADY,0.189
1993,LEE,0.095
1993,MILLER,0.04
1993,MITCHELL,0.165
1993,OTHER (COMBINED) COUNTIES,0.011
1993,RANDOLPH,0.077
1993,SEMINOLE,0.051
1993,SUMTER,0.119
1993,TERRELL,0.055
1993,THOMAS,0.286
1993,COWETA,0.006
1993,HARALSON,0.013
1993,HENRY,0.03
1993,LAMAR,0.024
1993,MACON,0.119
1993,MARION,0.015
1993,MERIWETHER,0.007
1993,OTHER (COMBINED) COUNTIES,0.009
1993,PIKE,0.011
1993,SCHLEY,0.012
1993,SPALDING,0.023
1993,TAYLOR,0.058
1992,BIBB,0.023
1992,BLECKLEY,0.212
1992,BUTTS,0.008
1992,CRAWFORD,0.081
1992,DODGE,0.087
1992,HANCOCK,0.008
1992,HOUSTON,0.459
1992,JOHNSON,0.359
1992,LAURENS,0.497
1992,MONTGOMERY,0.136
1992,MORGAN,0.01
1992,NEWTON,0.023
1992,OTHER (COMBINED) COUNTIES,0.008
1992,PEACH,0.155
1992,PULASKI,0.187
1992,PUTNAM,0.008
1992,TREUTLEN,0.104
1992,TWIGGS,0.075
1992,WASHINGTON,0.39
1992,WHEELER,0.113
1992,WILKINSON,0.006
1992,BULLOCH,1.42
1992,BURKE,0.631
1992,CANDLER,0.348
1992,COLUMBIA,0.002
1992,EFFINGHAM,0.154
1992,EMANUEL,0.613
1992,GLASCOCK,0.05
1992,JEFFERSON,0.635
1992,JENKINS,0.306
1992,MCDUFFIE,0.013
1992,RICHMOND,0.042
1992,SCREVEN,0.736
1992,WARREN,0.028
1992,CHEROKEE,0.01
1992,CLARKE,0.021
1992,FANNIN,0.015
1992,FULTON,0.008
1992,GWINNETT,0.002
1992,JACKSON,0.022
1992,OCONEE,0.024
1992,OTHER (COMBINED) COUNTIES,0.009
1992,TOWNS,0.007
1992,WALTON,0.053
1992,WHITE,0.011
1992,BANKS,0.003
1992,ELBERT,0.106
1992,FRANKLIN,0.046
1992,HART,0.201
1992,MADISON,0.04
1992,OGLETHORPE,0.011
1992,WILKES,0.003
1992,BARTOW,0.253
1992,CATOOSA,0.009
1992,CHATTOOGA,0.055
1992,DADE,0.006
1992,FLOYD,0.206
1992,GORDON,0.328
1992,MURRAY,0.11
1992,PAULDING,0.006
1992,POLK,0.125
1992,WALKER,0.056
1992,WHITFIELD,0.017
1992,ATKINSON,0.12
1992,BEN HILL,0.035
1992,BERRIEN,0.208
1992,BROOKS,0.17
1992,COFFEE,0.381
1992,COLQUITT,0.251
1992,COOK,0.073
1992,CRISP,0.235
1992,DOOLY,0.443
1992,IRWIN,0.136
1992,JEFF DAVIS,0.228
1992,LANIER,0.091
1992,LOWNDES,0.151
1992,OTHER (COMBINED) COUNTIES,0.004
1992,TELFAIR,0.099
1992,TIFT,0.076
1992,TURNER,0.044
1992,WILCOX,0.103
1992,WORTH,0.344
1992,APPLING,0.483
1992,BACON,0.238
1992,BRANTLEY,0.006
1992,BRYAN,0.037
1992,EVANS,0.203
1992,LIBERTY,0.003
1992,LONG,0.036
1992,OTHER (COMBINED) COUNTIES,0.002
1992,PIERCE,0.189
1992,TATTNALL,0.727
1992,TOOMBS,0.243
1992,WARE,0.078
1992,WAYNE,0.165
1992,BAKER,0.06
1992,CALHOUN,0.064
1992,CLAY,0.009
1992,DECATUR,0.096
1992,DOUGHERTY,0.061
1992,EARLY,0.11
1992,GRADY,0.181
1992,LEE,0.224
1992,MILLER,0.123
1992,MITCHELL,0.286
1992,RANDOLPH,0.079
1992,SEMINOLE,0.136
1992,STEWART,0.005
1992,SUMTER,0.367
1992,TERRELL,0.117
1992,THOMAS,0.443
1992,WEBSTER,0.01
1992,CARROLL,0.014
1992,COWETA,0.013
1992,FAYETTE,0.006
1992,HARALSON,0.021
1992,HEARD,0.006
1992,HENRY,0.072
1992,LAMAR,0.032
1992,MACON,0.425
1992,MARION,0.046
1992,MERIWETHER,0.031
1992,OTHER (COMBINED) COUNTIES,0.006
1992,PIKE,0.019
1992,SCHLEY,0.029
1992,SPALDING,0.027
